STID,name,state,network,network_long,Wind Sensor Height (m),lat,lon,Start Time,End Time,obs_time,obs_time_years
OBRC1,WHISKEYTOWN HQ#2,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.610510,-122.527310,2001-08-07T00:00:00Z,2025-04-04T22:00:00Z,8641 days 22:00:00,23.66027834816336
QSGA3,SAGUARO,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.311110,-110.818610,2001-09-26T00:00:00Z,2025-04-04T22:02:00Z,8591 days 22:02:00,23.52338961137729
BIIC1,BIG HILL,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.097470,-123.635890,2001-08-07T00:00:00Z,2025-04-04T21:40:00Z,8641 days 21:40:00,23.66024032245798
PPSC1,BIG SUR,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.245360,-121.78015,2001-08-07T00:00:00Z,2025-04-04T22:04:00Z,8641 days 22:04:00,23.660285953304435
MOLC1,MILO,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.231180,-118.869030,2001-08-07T00:00:00Z,2025-04-04T21:27:00Z,8641 days 21:27:00,23.660215605749485
TCLC1,TEMESCAL (LPF),CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.473940,-118.761560,2001-08-07T00:00:00Z,2025-04-04T21:12:00Z,8641 days 21:12:00,23.660187086470454
PHYM8,PORPHYRY,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.838210,-110.718130,2001-08-07T00:00:00Z,2025-04-04T22:05:00Z,8641 days 22:05:00,23.660287854589704
SAWM8,SAWMILL CREEK,MT,RAWS,Interagency Remote Automatic Weather Stations,2.0,46.451110,-113.890280,2001-08-14T00:00:00Z,2025-04-04T21:58:00Z,8634 days 21:58:00,23.641109590082895
FGMC1,FIGUEROA,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.734430,-120.006560,2002-11-20T00:00:00Z,2025-04-04T21:35:00Z,8171 days 21:35:00,22.37344094607955
OZNC1,OZENA,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.681780,-119.353730,2001-09-05T00:00:00Z,2025-04-04T21:22:00Z,8612 days 21:22:00,23.58080842649631
MILW1,MILL CREEK,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.262560,-120.862380,2001-09-26T00:00:00Z,2025-04-04T21:29:00Z,8591 days 21:29:00,23.52332686896342
SGNW1,SIGNAL PEAK,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.226980,-121.137560,2001-12-11T00:00:00Z,2025-04-04T21:29:00Z,8515 days 21:29:00,23.31525020914138
CHAC1,CASHMAN,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.001940,-120.9150,2001-09-17T00:00:00Z,2025-04-04T21:47:00Z,8600 days 21:47:00,23.548001749182447
POEM8,POLEBRIDGE,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.784850,-114.279970,2004-06-11T00:00:00Z,2025-04-04T21:53:00Z,7602 days 21:53:00,20.815638071336224
LEIW4,LEIGH CREEK,WY,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.106700,-107.224330,2001-10-11T00:00:00Z,2025-04-04T21:14:00Z,8576 days 21:14:00,23.482230587877407
QFLA3,FLAGSTAFF,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.141110,-111.6725,2004-06-11T00:00:00Z,2025-04-04T21:06:00Z,7602 days 21:06:00,20.81554871092859
QGLA3,GLOBE,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.326940,-110.766940,2004-06-11T00:00:00Z,2025-04-04T21:06:00Z,7602 days 21:06:00,20.81554871092859
QHPA3,HOPKINS,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.675280,-110.8800,2001-10-24T00:00:00Z,2025-04-04T21:19:00Z,8563 days 21:19:00,23.446648034071032
QISA3,IRON SPRINGS,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.593610,-112.511390,2004-06-11T00:00:00Z,2025-04-04T21:06:00Z,7602 days 21:06:00,20.81554871092859
QLKA3,LAKESIDE,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.162830,-109.876390,2001-12-05T00:00:00Z,2025-04-04T22:00:00Z,8521 days 22:00:00,23.331736253707508
GRSN5,GRANTS,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.242780,-107.665280,2001-11-09T00:00:00Z,2025-04-04T21:16:00Z,8547 days 21:16:00,23.402836717621113
JESN5,JEMEZ,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.841140,-106.619690,2001-10-25T00:00:00Z,2025-04-04T21:08:00Z,8562 days 21:08:00,23.44388926914594
MAYN5,MAYHILL,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.909470,-105.469810,2001-11-09T00:00:00Z,2025-04-04T22:01:00Z,8547 days 22:01:00,23.40292227545821
MTNN5,MOUNTAINAIR,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.520560,-106.261670,2001-10-24T00:00:00Z,2025-04-04T21:05:00Z,8563 days 21:05:00,23.446621416077267
TRUN5,TRUCHAS,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.058890,-105.769440,2001-10-25T00:00:00Z,2025-04-04T21:11:00Z,8562 days 21:11:00,23.44389497300175
KLYW4,KELLY,WY,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.276110,-110.806110,2001-10-25T00:00:00Z,2025-04-04T22:00:00Z,8562 days 22:00:00,23.44398813597992
DEABT,DEADMAN PEAK,WY,BTAVAL,Bridger Teton National Forest Avalanche Center,3.0,43.010849,-110.666213,2001-11-04T18:00:00Z,2025-04-04T21:00:00Z,8552 days 03:00:00,23.414442162902123
DUCC1,DUNCAN,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.143560,-120.509390,2001-11-12T00:00:00Z,2025-04-04T21:18:00Z,8544 days 21:18:00,23.394626967830252
QLMA3,MOUNTAIN LION,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.695110,-109.710780,2001-12-03T00:00:00Z,2025-04-04T21:14:00Z,8523 days 21:14:00,23.337124496159404
BPFC1,BIG PINE FLAT,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.318750,-117.013890,2001-12-31T00:00:00Z,2025-04-04T21:35:00Z,8495 days 21:35:00,23.260504601110352
KIJ,Kimball Junction I80,UT,UTAH DOT,Utah Department of Transportation,4.57,40.72748,-111.54265,2002-01-15T00:00:00Z,2025-04-04T21:50:00Z,8480 days 21:50:00,23.2194653585824
QSCA3,SAN CARLOS #1,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.371650,-110.456830,2002-02-23T00:00:00Z,2025-04-04T21:14:00Z,8441 days 21:14:00,23.112620731614573
DEMC1,DEMOCRAT,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.531890,-118.630580,2002-02-23T00:00:00Z,2025-04-04T21:25:00Z,8441 days 21:25:00,23.11264164575253
LTLC1,LYTLE CREEK,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.233890,-117.480280,2002-02-23T00:00:00Z,2025-04-04T21:15:00Z,8441 days 21:15:00,23.11262263289984
BLMA3,BELMONT,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.674110,-112.922810,2002-02-23T00:00:00Z,2025-04-04T22:01:00Z,8441 days 22:01:00,23.11271009202221
QTUA3,TUSAYAN,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.988330,-112.120560,2004-06-11T00:00:00Z,2025-04-04T21:08:00Z,7602 days 21:08:00,20.815552513499124
CNSC1,CRANSTON,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.740280,-116.841390,2002-03-26T00:00:00Z,2025-04-04T21:16:00Z,8410 days 21:16:00,23.027751159784014
SLWC1,SAN LUIS NWR,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.182220,-120.793890,2002-03-27T00:00:00Z,2025-04-04T21:31:00Z,8409 days 21:31:00,23.025041828275914
VDBC1,VANDENBERG,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.758650,-120.485870,2002-03-30T00:00:00Z,2025-04-04T21:22:00Z,8406 days 21:22:00,23.0168111643471
QSEA3,SELLS,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.910140,-111.897430,2002-04-18T00:00:00Z,2025-04-04T21:14:00Z,8387 days 21:14:00,22.96477678910944
MIGC1,SAN MIGUEL,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.6850,-116.973610,2003-08-29T00:00:00Z,2025-04-04T21:50:00Z,7889 days 21:50:00,21.60139554338733
CSBN8,CROSBY,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.968060,-104.002220,2002-04-18T00:00:00Z,2025-04-04T21:56:00Z,8387 days 21:56:00,22.96485664309073
FRTN8,DEVILS LAKE,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.988500,-98.974870,2002-04-18T00:00:00Z,2025-04-04T21:51:00Z,8387 days 21:51:00,22.964847136664385
AMDN8,SAND CREEK,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.546110,-103.518640,2002-04-18T00:00:00Z,2025-04-04T21:30:00Z,8387 days 21:30:00,22.96480720967374
SNGN8,SHEYENNE,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.466940,-97.317280,2002-09-10T00:00:00Z,2025-04-04T21:49:00Z,8242 days 21:49:00,22.567854969959694
WCYN8,WATFORD CITY,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.663720,-103.319190,2002-04-18T00:00:00Z,2025-04-04T21:49:00Z,8387 days 21:49:00,22.964843334093846
HSYN1,BESSEY,NE,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.897220,-100.310560,2002-04-18T00:00:00Z,2025-04-04T21:23:00Z,8387 days 21:23:00,22.964793900676856
HRSN1,KINGS CANYON,NE,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.723610,-102.971670,2002-04-18T00:00:00Z,2025-04-04T21:22:00Z,8387 days 21:22:00,22.96479199939159
SBFN1,SCOTTS BLUFF,NE,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.829440,-103.708060,2002-04-18T00:00:00Z,2025-04-04T21:34:00Z,8387 days 21:34:00,22.964814814814815
DOHS2,BAKER PARK,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.979170,-103.4250,2002-04-18T00:00:00Z,2025-04-04T21:35:00Z,8387 days 21:35:00,22.964816716100085
LANS2,BEAR CREEK,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.056960,-101.467710,2002-04-18T00:00:00Z,2025-04-04T21:52:00Z,8387 days 21:52:00,22.964849037949655
BKFS2,BKF1 PORTABLE,SD,RAWS,Interagency Remote Automatic Weather Stations,2.0,44.154050,-103.640170,2002-04-18T00:00:00Z,2025-04-04T21:55:00Z,8387 days 21:55:00,22.96485474180546
INBS2,INDIAN BUTTE,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.139310,-103.912640,2002-04-18T00:00:00Z,2025-04-04T21:56:00Z,8387 days 21:56:00,22.96485664309073
CRRS2,CUSTER,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.778390,-103.640580,2002-04-18T00:00:00Z,2025-04-04T21:24:00Z,8387 days 21:24:00,22.964795801962126
PRMS2,MAGPIE CREEK,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.318340,-101.145330,2002-04-18T00:00:00Z,2025-04-04T21:28:00Z,8387 days 21:28:00,22.9648034071032
NMOS2,NEMO,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.1900,-103.510560,2002-04-18T00:00:00Z,2025-04-04T21:57:00Z,8387 days 21:57:00,22.964858544376
PRGS2,PORCUPINE,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.289490,-102.271040,2002-04-18T00:00:00Z,2025-04-04T21:41:00Z,8387 days 21:41:00,22.964828123811696
RDCS2,RED CANYON,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.425830,-103.758890,2002-04-18T00:00:00Z,2025-04-04T21:57:00Z,8387 days 21:57:00,22.964858544376
HILT2,ANAHUAC,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.669170,-94.438330,2003-05-02T00:00:00Z,2025-04-04T21:12:00Z,8008 days 21:12:00,21.927127538215835
AFWT2,ARANSAS,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,28.304420,-96.823440,2002-04-18T00:00:00Z,2025-04-04T21:59:00Z,8387 days 21:59:00,22.964862346946536
ANWT2,ATTWATER NWR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.670420,-96.268170,2002-04-18T00:00:00Z,2025-04-04T21:35:00Z,8387 days 21:35:00,22.964816716100085
BNET2,BALCONES,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.566110,-98.038890,2002-04-18T00:00:00Z,2025-04-04T21:47:00Z,8387 days 21:47:00,22.96483953152331
BZRT2,BRAZORIA NWR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.145310,-95.291860,2002-04-18T00:00:00Z,2025-04-04T21:28:00Z,8387 days 21:28:00,22.9648034071032
CEDT2,CEDAR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.690280,-101.568330,2002-04-18T00:00:00Z,2025-04-04T21:35:00Z,8387 days 21:35:00,22.964816716100085
CSBT2,CHISOS BASIN,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.270830,-103.301390,2002-04-18T00:00:00Z,2025-04-04T21:53:00Z,8387 days 21:53:00,22.96485093923492
GLMT2,GILMER,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.701110,-94.944720,2002-04-18T00:00:00Z,2025-04-04T21:06:00Z,8387 days 21:06:00,22.964761578827286
GELT2,GREENVILLE,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.238330,-95.924720,2002-04-18T00:00:00Z,2025-04-04T21:06:00Z,8387 days 21:06:00,22.964761578827286
ATRT2,LAGUNA ATASCOSA,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,26.228330,-97.349170,2002-04-18T00:00:00Z,2025-04-04T21:22:00Z,8387 days 21:22:00,22.96479199939159
FADT2,MCFADDIN,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.707220,-94.121110,2002-04-18T00:00:00Z,2025-04-04T21:35:00Z,8387 days 21:35:00,22.964816716100085
PSGT2,PINERY,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.894440,-104.797780,2002-04-18T00:00:00Z,2025-04-04T21:52:00Z,8387 days 21:52:00,22.964849037949655
LWRT2,SANTA ANA NWR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,26.078610,-98.157220,2002-04-18T00:00:00Z,2025-04-04T21:45:00Z,8387 days 21:45:00,22.96483572895277
WRRT2,SOUTHERN ROUGH,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.544720,-94.346110,2002-04-18T00:00:00Z,2025-04-04T21:38:00Z,8387 days 21:38:00,22.96482241995589
GDBT2,THE BOWL,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.9250,-104.825280,2002-04-18T00:00:00Z,2025-04-04T21:38:00Z,8387 days 21:38:00,22.96482241995589
TGSK1,TALLGRASS PRAIRIE,KS,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.4350,-96.560560,2002-04-24T00:00:00Z,2025-04-04T21:30:00Z,8381 days 21:30:00,22.948380104950946
CSWC1,CASE MOUNTAIN,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.410670,-118.809220,2002-05-16T00:00:00Z,2025-04-04T21:35:00Z,8359 days 21:35:00,22.888156894060383
JARN5,JARITA MESA,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.555830,-106.103060,2002-09-21T00:00:00Z,2025-04-04T21:16:00Z,8231 days 21:16:00,22.53767586888737
DWRN2,WAMP SPRINGS,NV,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.569240,-115.090510,2002-06-13T00:00:00Z,2025-04-04T21:30:00Z,8331 days 21:30:00,22.81148756559434
GWRT2,GEORGE WEST,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,28.465940,-98.252420,2002-05-17T00:00:00Z,2025-04-04T21:06:00Z,8358 days 21:06:00,22.885363906000457
STBM8,STEAMBOAT,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.260940,-108.099390,2006-07-12T00:00:00Z,2025-04-04T21:41:00Z,6841 days 21:41:00,18.732110806905467
RSBU1,ROSEBUD,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.609440,-113.591390,2002-11-19T00:00:00Z,2025-04-04T21:42:00Z,8172 days 21:42:00,22.376192105863563
OTRU1,OTTER CREEK,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.753330,-111.280560,2002-11-19T00:00:00Z,2025-04-04T21:45:00Z,8172 days 21:45:00,22.376197809719372
CLFU1,CLIFTON FLAT,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.112440,-113.876360,2002-10-24T00:00:00Z,2025-04-04T21:44:00Z,8198 days 21:44:00,22.447380028899538
MTHI1,MOUNTAIN HOME,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.028360,-115.871220,2002-05-11T00:00:00Z,2025-04-04T21:52:00Z,8364 days 21:52:00,22.901878469845617
BOOM8,BOORMAN,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.143890,-114.718060,2002-06-20T00:00:00Z,2025-04-04T21:15:00Z,8324 days 21:15:00,22.792294090805385
BLAU1,BLACKTAIL,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.276280,-110.562190,2002-05-15T00:00:00Z,2025-04-04T21:31:00Z,8360 days 21:31:00,22.890887139706443
UINU1,FORT DUCHESNE,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.284770,-109.861830,2002-05-16T00:00:00Z,2025-04-04T21:31:00Z,8359 days 21:31:00,22.88814928891931
BMXC1,BLUE MAX,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.709750,-117.972060,2002-09-01T00:00:00Z,2025-04-04T21:32:00Z,8251 days 21:32:00,22.59246330519431
ENTU1,ENTERPRISE,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.558790,-113.717450,2002-09-01T00:00:00Z,2025-04-04T22:03:00Z,8251 days 22:03:00,22.592522245037646
CADT2,CADDO LAKE,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.658330,-94.116390,2002-05-24T00:00:00Z,2025-04-04T21:11:00Z,8351 days 21:11:00,22.866208456916876
LKNC1,LOWER KLAMATH - FTS,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.999170,-121.700280,2002-06-20T00:00:00Z,2025-04-04T21:32:00Z,8324 days 21:32:00,22.792326412654955
WYNI1,DALE BITNER,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.049720,-111.379440,2002-06-10T00:00:00Z,2025-04-04T21:45:00Z,8334 days 21:45:00,22.819729637234772
RLKN2,RUBY LAKE,NV,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.173060,-115.485560,2002-06-13T00:00:00Z,2025-04-04T21:32:00Z,8331 days 21:32:00,22.81149136816488
FNWO3,CORVALLIS,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.418330,-123.325280,2002-06-20T00:00:00Z,2025-04-04T21:45:00Z,8324 days 21:45:00,22.79235112936345
KMRO3,KLAMATH MARSH,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.953330,-121.581940,2002-06-20T00:00:00Z,2025-04-04T21:32:00Z,8324 days 21:32:00,22.792326412654955
UMTO3,UMATILLA,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.916670,-119.566670,2002-06-06T00:00:00Z,2025-04-04T21:29:00Z,8338 days 21:29:00,22.830650619818996
LPOW1,LITTLE PEND OREILLE NWR,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.460830,-117.733060,2002-06-05T00:00:00Z,2025-04-04T21:28:00Z,8339 days 21:28:00,22.83338656932086
TWRW1,CHENEY,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.4175,-117.528330,2002-06-05T00:00:00Z,2025-04-04T21:28:00Z,8339 days 21:28:00,22.83338656932086
WPRW1,WELLPINIT,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.876310,-118.096080,2002-06-13T00:00:00Z,2025-04-04T21:08:00Z,8331 days 21:08:00,22.811445737318426
JSDC1,JERSEYDALE,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.543730,-119.839700,2002-06-14T00:00:00Z,2025-04-04T21:47:00Z,8330 days 21:47:00,22.80878203665678
QNRK1,STAFFORD,KS,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.144000,-98.478420,2003-02-20T00:00:00Z,2025-04-04T21:59:00Z,8079 days 21:59:00,22.121604304509848
JCSN8,J. CLARK SALYER,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.615280,-100.729170,2003-10-20T00:00:00Z,2025-04-04T21:46:00Z,7837 days 21:46:00,21.459019697315384
LWDN8,LOSTWOOD,ND,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.648060,-102.406390,2003-10-20T00:00:00Z,2025-04-04T21:57:00Z,7837 days 21:57:00,21.459040611453343
RESN1,CRESCENT LAKE - FTS,NE,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.761110,-102.437780,2002-10-10T00:00:00Z,2025-04-04T21:58:00Z,8212 days 21:58:00,22.48573655791315
VRFN1,VALENTINE,NE,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.483890,-100.523060,2002-10-09T00:00:00Z,2025-04-04T21:14:00Z,8213 days 21:14:00,22.48839075214845
BPOC1,BRIDGEPORT,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.271940,-119.289170,2002-06-24T00:00:00Z,2025-04-04T21:49:00Z,8320 days 21:49:00,22.781407331355997
STWM8,STILLWATER,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.539440,-114.559440,2002-07-02T00:00:00Z,2025-04-04T22:00:00Z,8312 days 22:00:00,22.759525439196896
SDMW1,SADDLE MOUNTAIN,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.693330,-119.693330,2002-07-19T00:00:00Z,2025-04-04T21:30:00Z,8295 days 21:30:00,22.712924937257586
APLT2,PALESTINE,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.7425,-95.571670,2002-07-10T00:00:00Z,2025-04-04T22:05:00Z,8304 days 22:05:00,22.737632139326184
RHAT2,ATHENS,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.221110,-95.766110,2002-07-12T00:00:00Z,2025-04-04T21:08:00Z,8302 days 21:08:00,22.732048064491597
STHC2,HANGMAN,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.918060,-106.916110,2002-07-23T00:00:00Z,2025-04-04T21:55:00Z,8291 days 21:55:00,22.70202106624078
MITC2,DEEP CREEK,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.773530,-107.647060,2002-07-20T00:00:00Z,2025-04-04T21:55:00Z,8294 days 21:55:00,22.710234618602176
BBRC2,BIG BEAR PARK,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.496110,-107.729440,2002-07-20T00:00:00Z,2025-04-04T21:55:00Z,8294 days 21:55:00,22.710234618602176
SPAI1,SHO-PAI,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.018210,-116.212990,2002-08-02T00:00:00Z,2025-04-04T21:31:00Z,8281 days 21:31:00,22.674596927523005
FART2,LA PUERTA,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,26.376830,-98.726890,2002-11-15T00:00:00Z,2025-04-04T21:11:00Z,8176 days 21:11:00,22.387084569168756
LSRT2,LINN-SAN MANUEL,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,26.536390,-98.087780,2002-11-15T00:00:00Z,2025-04-04T21:46:00Z,8176 days 21:46:00,22.387151114153166
KSHC2,KENOSHA PASS,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.410830,-105.749720,2002-08-01T00:00:00Z,2025-04-04T21:54:00Z,8282 days 21:54:00,22.67737850787132
HACC2,MANCHESTER,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.105280,-105.138060,2002-08-01T00:00:00Z,2025-04-04T21:54:00Z,8282 days 21:54:00,22.67737850787132
POLC2,POLHEMUS,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.254720,-105.131940,2002-08-01T00:00:00Z,2025-04-04T21:54:00Z,8282 days 21:54:00,22.67737850787132
PCRI1,PINE CREEK PASS,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.539920,-111.201860,2002-07-19T00:00:00Z,2025-04-04T21:19:00Z,8295 days 21:19:00,22.71290402311963
CTPC2,CARPENTER PEAK,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.419080,-105.084060,2002-07-20T00:00:00Z,2025-04-04T21:57:00Z,8294 days 21:57:00,22.71023842117271
TR563,PSF4 PORTABLE,CO,RAWS,Interagency Remote Automatic Weather Stations,2.0,38.961110,-105.407780,2002-07-22T00:00:00Z,2025-04-04T21:56:00Z,8292 days 21:56:00,22.70476081831318
WCRM8,WICKED CREEK,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.270560,-110.543330,2002-07-26T00:00:00Z,2025-04-04T21:07:00Z,8288 days 21:07:00,22.693716252186476
CGLK1,CIMARRON,KS,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.140830,-101.901390,2002-08-04T00:00:00Z,2025-04-04T21:23:00Z,8279 days 21:23:00,22.66910601566659
